nta_2010_code,nta_2010_name,nta_2020_code,nta_2020_name,intersection_area_sqft,borough,pct_of_2010_area,pct_of_2020_area
BK28,Bensonhurst West,BK1204,Mapleton-Midwood (West),56.705117441445935,,0.00012150076111099853,0.00018076988004700435
BK29,Bensonhurst East,BK1103,Gravesend (West),29459480.871415198,,82.34419936986941,87.1251515780693
BK29,Bensonhurst East,BK1101,Bensonhurst,6305581.611677852,,17.625160186675096,12.966494476176639
BK29,Bensonhurst East,BK1301,Gravesend (South),10319.094370851997,,0.028843602774223456,0.03962061592825577
BK29,Bensonhurst East,BK1501,Gravesend (East)-Homecrest,494.64900177822676,,0.0013826270801687928,0.0014183089125096226
BK29,Bensonhurst East,BK1204,Mapleton-Midwood (West),148.18915905900212,,0.00041421360109057377,0.0004724112693183973
BK30,Dyker Heights,BK1002,Dyker Heights,27031279.85403099,,90.34912505797077,92.78532200618915
BK30,Dyker Heights,BK1001,Bay Ridge,2881528.0666487296,,9.631195454212854,4.678771934758418
BK30,Dyker Heights,BK1061,Fort Hamilton,3088.6089878477324,,0.010323341003648926,0.03629538111188253
BK30,Dyker Heights,BK1091,Dyker Beach Park,2272.064440625963,,0.00759412929740623,0.022870499541630288
BK30,Dyker Heights,BK1101,Bensonhurst,451.9394657493449,,0.0015105587130951556,0.0009293465610455869
BK30,Dyker Heights,BK1202,Borough Park,70.9368271726168,,0.00023709866140424988,0.00017526039241756372
BK30,Dyker Heights,BK1102,Bath Beach,4.2963668452750206,,1.4360140825547576e-05,2.0926888393755515e-05
BK31,Bay Ridge,BK1001,Bay Ridge,58641669.45068671,,87.3033583035273,95.21718716151588
BK31,Bay Ridge,BK1061,Fort Hamilton,8437965.755792815,,12.562103954942012,99.15764155336736
BK31,Bay Ridge,BK0702,Sunset Park (West),34592.57803066493,,0.051500038500668935,0.06868536629616039
BK31,Bay Ridge,BK1091,Dyker Beach Park,31638.026269172835,,0.0471014207007993,0.3184669643823376
BK31,Bay Ridge,BK1002,Dyker Heights,21104.247337910612,,0.03141915440550774,0.07244068336831963
BK31,Bay Ridge,BK0703,Sunset Park (Central),2969.284562515406,,0.004420551401327459,0.015829476059870267
BK31,Bay Ridge,BK1102,Bath Beach,64.87045415445832,,9.657652238433835e-05,0.0003159731938708981
BK32,Sunset Park West,BK0702,Sunset Park (West),47965418.5334553,,95.95148074263383,95.23783797202266
BK32,Sunset Park West,BK0703,Sunset Park (Central),1952591.809520494,,3.9060239884856434,10.409411645382864
BK32,Sunset Park West,BK1001,Bay Ridge,56327.813457421194,,0.11267986965368983,0.09146015123059256
BK32,Sunset Park West,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,9466.562280507434,,0.01893719884302695,0.015560538938765103
BK32,Sunset Park West,BK0701,Windsor Terrace-South Slope,5260.519631420608,,0.010523303320254394,0.03435629491047784
BK32,Sunset Park West,BK0771,Green-Wood Cemetery,175.39499465227075,,0.00035086547696844164,0.0008307723668058683
BK32,Sunset Park West,BK1002,Dyker Heights,2.015359597292519,,4.031586578447502e-06,6.917755659474063e-06
BK33,Carroll Gardens-Columbia Street-Red Hook,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,44588171.657101594,,99.9741243907211,73.29122871850808
BK33,Carroll Gardens-Columbia Street-Red Hook,BK0201,Brooklyn Heights,4850.473297429008,,0.010875570869338503,0.04851685924650291
BK33,Carroll Gardens-Columbia Street-Red Hook,BK0702,Sunset Park (West),3698.573870601829,,0.008292820056660159,0.0073437111524472095
BK33,Carroll Gardens-Columbia Street-Red Hook,MN0191,The Battery-Governors Island-Ellis Island-Liberty Island,2846.396307855108,,0.006382095698724905,0.025974180479362775
BK33,Carroll Gardens-Columbia Street-Red Hook,BK0202,Downtown Brooklyn-DUMBO-Boerum Hill,145.00376774823624,,0.0003251226541754043,0.000610983853484054
BK34,Sunset Park East,BK0703,Sunset Park (Central),16799178.209295243,,61.966387569432094,89.55766404020889
BK34,Sunset Park East,BK1201,Sunset Park (East)-Borough Park (West),8208778.662383082,,30.279359723885804,69.92014689321915
BK34,Sunset Park East,BK1002,Dyker Heights,2080456.356796902,,7.6740875845482135,7.1412013795727685
BK34,Sunset Park East,BK0771,Green-Wood Cemetery,14762.262603653426,,0.0544529068328812,0.06992263300877576
BK34,Sunset Park East,BK1001,Bay Ridge,6034.86665978716,,0.02226054642144924,0.009798885905234356
BK34,Sunset Park East,BK0702,Sunset Park (West),703.4820245012374,,0.0025949031098587995,0.0013968002180351864
BK34,Sunset Park East,BK1202,Borough Park,232.27045198828102,,0.0008567657697011122,0.0005738600411802059
BK35,Stuyvesant Heights,BK0302,Bedford-Stuyvesant (East),31405360.262862,,99.99494138445864,76.10721991331111
BK35,Stuyvesant Heights,BK0402,Bushwick (East),742.8083449829792,,0.0023651082584234874,0.0026443140002703476
BK35,Stuyvesant Heights,BK0301,Bedford-Stuyvesant (West),457.92951086612356,,0.0014580515623449468,0.0012406923764389924
BK35,Stuyvesant Heights,BK1601,Ocean Hill,356.5077948103967,,0.0011351239325639725,0.001773929207017282
BK35,Stuyvesant Heights,BK0401,Bushwick (West),31.51115351601451,,0.0001003317880265386,0.00013622033008787578
BK37,Park Slope-Gowanus,BK0602,Park Slope,25811201.56465688,,60.719277082912356,99.9729094195815
BK37,Park Slope-Gowanus,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,11475888.017750869,,26.996326481616542,18.863342052353598
BK37,Park Slope-Gowanus,BK0701,Windsor Terrace-South Slope,2846552.3374232706,,6.696340721451921,18.590747385199617
BK37,Park Slope-Gowanus,BK0702,Sunset Park (West),2357955.6227231594,,5.546946756689742,4.68184376178216
BK37,Park Slope-Gowanus,BK0202,Downtown Brooklyn-DUMBO-Boerum Hill,7407.9900104324015,,0.017426844579246977,0.031214101215659068
BK37,Park Slope-Gowanus,BK0801,Prospect Heights,6208.408600818643,,0.014604902492924864,0.06025381606107598
BK37,Park Slope-Gowanus,BK5591,Prospect Park,2697.6442941801483,,0.006346043633774529,0.009865490013448303
BK37,Park Slope-Gowanus,BK0203,Fort Greene,1160.993602236662,,0.00273116662349514,0.006630554803601192
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK0202,Downtown Brooklyn-DUMBO-Boerum Hill,23679505.014223363,,83.15064012072095,99.77530547554441
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,4725972.062922829,,16.59526252717854,7.768255268340646
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK0201,Brooklyn Heights,37038.34950380308,,0.13006025541523436,0.370476091591162
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK0261,Brooklyn Navy Yard,23687.543730109377,,0.0831788680913339,0.2344177983201278
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK0203,Fort Greene,3349.5653439054927,,0.011762006946708948,0.019129714873727076
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,MN0101,Financial District-Battery Park City,2741.0611838296168,,0.009625243091381786,0.014277504181564631
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,MN0301,Chinatown-Two Bridges,2685.7559746711877,,0.009431038713343838,0.023268401802401313
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,MN0302,Lower East Side,2675.1394786948595,,0.009393758861601138,0.016185383022712448
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK0602,Park Slope,184.01837622616884,,0.0006461809808942683,0.0007127468441139116
BK40,Windsor Terrace,BK0701,Windsor Terrace-South Slope,12456573.564600695,,88.71107222421726,81.35350591666023
BK40,Windsor Terrace,BK1203,Kensington,1576750.9527256233,,11.229032359616621,9.025769404858233
BK40,Windsor Terrace,BK5591,Prospect Park,7838.489175283744,,0.055822797156148116,0.02866595008323224
BK40,Windsor Terrace,BK0771,Green-Wood Cemetery,312.2797644152948,,0.0022239400419014664,0.0014791379851130469
BK40,Windsor Terrace,BK0702,Sunset Park (West),175.18459671585146,,0.001247599376444452,0.00034783814563363736
BK40,Windsor Terrace,BK1402,Flatbush (West)-Ditmas Park-Parkville,84.40200262965134,,0.0006010795916162191,0.00036861871311524115
BK41,Kensington-Ocean Parkway,BK1203,Kensington,15892146.744233765,,99.99267263759653,90.97115280867241
BK41,Kensington-Ocean Parkway,BK1402,Flatbush (West)-Ditmas Park-Parkville,723.8057879710044,,0.004554153468035561,0.003161161462933133
BK41,Kensington-Ocean Parkway,BK1202,Borough Park,338.3331423732958,,0.0021287769168163093,0.0008359043061782302
BK41,Kensington-Ocean Parkway,BK0771,Green-Wood Cemetery,83.95543769906627,,0.0005282438384880155,0.00039766161982988436
BK41,Kensington-Ocean Parkway,BK0701,Windsor Terrace-South Slope,18.466149168824813,,0.00011618818013905472,0.00012060186277333455
BK42,Flatbush,BK1402,Flatbush (West)-Ditmas Park-Parkville,22895184.791567452,,50.59169814353995,99.9928116804934
BK42,Flatbush,BK1401,Flatbush,20750126.670919873,,45.85174369774219,86.36739433725505
BK42,Flatbush,BK1702,East Flatbush-Farragut,1592166.1524498316,,3.518224033237368,6.59640910448937
BK42,Flatbush,BK1701,East Flatbush-Erasmus,7820.753976810154,,0.017281591218927257,0.03954317903234039
BK42,Flatbush,BK1403,Midwood,4745.787125978341,,0.010486808991357201,0.01472778799643362
BK42,Flatbush,BK1204,Mapleton-Midwood (West),2946.726207207543,,0.006511407710568474,0.009393849568485943
BK42,Flatbush,BK5591,Prospect Park,1103.7782953089081,,0.002439028941763624,0.00403660103480783
BK42,Flatbush,BK1203,Kensington,303.42143474706603,,0.0006704731050110223,0.001736870301415834
BK42,Flatbush,BK0902,Prospect Lefferts Gardens-Wingate,252.19960638102498,,0.000557287764833755,0.0010490794662352347
BK42,Flatbush,BK1801,Flatlands,124.24750685112534,,0.0002745508463427955,0.00022834014077534367
BK42,Flatbush,BK1202,Borough Park,51.127499891030766,,0.0001129769016877987,0.00012631838850680932
BK43,Midwood,BK1403,Midwood,32213469.586577024,,89.98279535526937,99.96932818659972
BK43,Midwood,BK1204,Mapleton-Midwood (West),3582272.842933492,,10.006464012393746,11.419904610574353
BK43,Midwood,BK1502,Madison,2828.6097832270752,,0.007901235679688874,0.010332061253249586
BK43,Midwood,BK1402,Flatbush (West)-Ditmas Park-Parkville,549.1560892836713,,0.0015339732302757949,0.002398393457787811
BK43,Midwood,BK1801,Flatlands,290.1847659901678,,0.000810581311123047,0.0005332970616179003
BK43,Midwood,BK1401,Flatbush,122.90238652126979,,0.0003433067110419498,0.0005115515220708619
BK43,Midwood,BK1501,Gravesend (East)-Homecrest,54.24904986561043,,0.0001515354047522122,0.00015554850134736695
BK44,Madison,BK1502,Madison,27373202.717434578,,99.97819745602406,99.98608109581289
BK44,Madison,BK1403,Midwood,4752.877065209609,,0.017359462340410737,0.014749790483931245
BK44,Madison,BK1503,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,420.7007043758868,,0.0015365720455206846,0.0006639727782944898
BK44,Madison,BK1501,Gravesend (East)-Homecrest,337.13180447523,,0.001231344043459784,0.0009666592700252721
BK44,Madison,BK1802,Marine Park-Mill Basin-Bergen Beach,251.54823804082275,,0.0009187576503988029,0.00042887078933961535
BK44,Madison,BK1891,Marine Park-Plumb Island,157.0592835590889,,0.0005736451165785947,0.00036243818157699636
BK44,Madison,BK1801,Flatlands,50.03893590450534,,0.00018276277956921622,9.196078020602679e-05
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK1802,Marine Park-Mill Basin-Bergen Beach,58646297.31872124,,84.64835086186221,99.98751737964461
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK1892,McGuire Fields,10566253.243189253,,15.251020997352127,100.0
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK5691,Barren Island-Floyd Bennett Field,54232.094405024014,,0.07827701943775851,0.09931348526491106
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK1801,Flatlands,11118.092205409212,,0.01604752922087009,0.02043265739229919
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK1891,Marine Park-Plumb Island,4058.601792199884,,0.0058580671623244705,0.009365840846693072
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK1502,Madison,308.66980014339447,,0.0004455249647049441,0.0011274779932604925
BK46,Ocean Parkway South,BK1204,Mapleton-Midwood (West),17781787.551044013,,99.99823006226103,56.68644643832655
BK46,Ocean Parkway South,BK1501,Gravesend (East)-Homecrest,157.4399854565582,,0.0008853845453664519,0.00045142825267145
BK46,Ocean Parkway South,BK1403,Midwood,84.51022944480385,,0.0004752544333564367,0.00026226392161162306
BK46,Ocean Parkway South,BK1402,Flatbush (West)-Ditmas Park-Parkville,53.20339454995705,,0.0002991963138142141,0.00023236139216296009
BK46,Ocean Parkway South,BK1101,Bensonhurst,19.578529639633985,,0.00011010244642530145,4.0260345842454925e-05
BK50,Canarsie,BK1803,Canarsie,70434150.7564544,,85.91063176206431,99.96445856745079
BK50,Canarsie,BK1893,Canarsie Park & Pier,11512913.340649888,,14.042643346934847,100.0
BK50,Canarsie,BK0504,Spring Creek-Starrett City,18322.85166050613,,0.02234892796932633,0.06770002826971856
BK50,Canarsie,BK5693,Shirley Chisholm State Park,11898.055741345197,,0.014512413005640644,0.06463858953943391
BK50,Canarsie,BK0503,East New York-New Lots,4961.201169732971,,0.0060513248504156115,0.010675850383427919
BK50,Canarsie,BK1802,Marine Park-Mill Basin-Bergen Beach,1947.5659049865912,,0.0023755041481822955,0.003320453100637388
BK50,Canarsie,BK1801,Flatlands,752.4279572366843,,0.000917758792679409,0.0013828004282177885
BK50,Canarsie,BK1703,East Flatbush-Rugby,287.1069398842087,,0.0003501928868854163,0.0010577761765392503
BK50,Canarsie,BK1704,East Flatbush-Remsen Village,138.36617698621245,,0.00016876934770591824,0.0007523960760156922
BK58,Flatlands,BK1801,Flatlands,54331850.33924785,,99.98168838318446,99.85023176291116
BK58,Flatlands,BK1802,Marine Park-Mill Basin-Bergen Beach,4946.8408638110795,,0.009103196350548022,0.008433990881923106
BK58,Flatlands,BK1702,East Flatbush-Farragut,3544.4803328268677,,0.006522566890401395,0.014684926131715
BK58,Flatlands,BK1703,East Flatbush-Rugby,867.0591956655497,,0.0015955658010819672,0.003194470190076892
BK58,Flatlands,BK1803,Canarsie,297.0912762703614,,0.000546708555294107,0.00042165012651562526
BK58,Flatlands,BK1403,Midwood,164.24823070909798,,0.0003022502513297205,0.0005097179996614862
BK58,Flatlands,BK1401,Flatbush,131.14250743500224,,0.00024132896690036342,0.0005458490366658146
BK60,Prospect Lefferts Gardens-Wingate,BK0902,Prospect Lefferts Gardens-Wingate,24034383.1560157,,75.9647961611037,99.9762775779777
BK60,Prospect Lefferts Gardens-Wingate,BK1701,East Flatbush-Erasmus,3428162.91165245,,10.835297710794473,17.333425929195784
BK60,Prospect Lefferts Gardens-Wingate,BK1703,East Flatbush-Rugby,2718488.4272611756,,8.59224960768449,10.015614027700783
BK60,Prospect Lefferts Gardens-Wingate,BK1401,Flatbush,1453120.0901450221,,4.592835635885339,6.048261672581834
BK60,Prospect Lefferts Gardens-Wingate,BK5591,Prospect Park,3743.909181109424,,0.01183326802866071,0.013691760146872014
BK60,Prospect Lefferts Gardens-Wingate,BK0901,Crown Heights (South),875.9146273570624,,0.002768478628712134,0.0043669901977847194
BK60,Prospect Lefferts Gardens-Wingate,BK1704,East Flatbush-Remsen Village,69.33268972579597,,0.00021913787460789782,0.0003770115271342682
BK61,Crown Heights North,BK0802,Crown Heights (North),35450908.420915246,,68.67539394531904,99.96400422402935
BK61,Crown Heights North,BK0302,Bedford-Stuyvesant (East),8962541.560432546,,17.362208750929067,21.719671922651226
BK61,Crown Heights North,BK0901,Crown Heights (South),4079497.5641515614,,7.902790500899806,20.33888385708423
BK61,Crown Heights North,BK0301,Bedford-Stuyvesant (West),1935378.313610257,,3.7492090905629945,5.243621697758624
BK61,Crown Heights North,BK0891,Lincoln Terrace Park,1186755.6966867808,,2.2989795922615204,99.99826611277449
BK61,Crown Heights North,BK0801,Prospect Heights,5328.218126802311,,0.010321808246494906,0.051711395880629396
BK61,Crown Heights North,BK1704,East Flatbush-Remsen Village,340.9765673818949,,0.0006605387882601881,0.0018541339863498718
BK61,Crown Heights North,BK1601,Ocean Hill,197.8195383341749,,0.00038321541902056196,0.0009843202922289484
BK61,Crown Heights North,BK1602,Brownsville,26.33136440561801,,5.1009040507596754e-05,8.55510083473868e-05
BK61,Crown Heights North,BK0204,Clinton Hill,0.7993679915159189,,1.5485332864487677e-06,5.484462973313207e-06
BK63,Crown Heights South,BK0901,Crown Heights (South),15972059.124085115,,99.88783142769162,79.63084923444771
BK63,Crown Heights South,BK0802,Crown Heights (North),11101.538065187458,,0.06942802767185882,0.031303970687162744
BK63,Crown Heights South,BK0801,Prospect Heights,5275.442947761892,,0.032992149088518254,0.05119920247730339
BK63,Crown Heights South,BK0902,Prospect Lefferts Gardens-Wingate,1354.60934020339,,0.008471605844519645,0.0056347940584444796
BK63,Crown Heights South,BK5591,Prospect Park,197.25369715759578,,0.001233607006904657,0.0007213717477957689
BK63,Crown Heights South,BK1703,East Flatbush-Rugby,4.0548124779368395,,2.5358435134784514e-05,1.493897723693296e-05
BK63,Crown Heights South,BK1704,East Flatbush-Remsen Village,2.8500984930755995,,1.7824261456642992e-05,1.549802826930745e-05
BK64,Prospect Heights,BK0801,Prospect Heights,10224298.637849681,,99.95451012025353,99.22881193697067
BK64,Prospect Heights,BK0602,Park Slope,3290.018639432817,,0.032163790695003865,0.012743023009015201
BK64,Prospect Heights,BK0802,Crown Heights (North),525.5412195341497,,0.00513778176940892,0.0014819142027519576
BK64,Prospect Heights,BK0204,Clinton Hill,478.89252301974625,,0.004681736051946757,0.0032856811112958314
BK64,Prospect Heights,BK5591,Prospect Park,358.6804821267536,,0.0035065223689726014,0.0013117217574141766
BK64,Prospect Heights,BK0203,Fort Greene,0.0049979828374924155,,4.886114381103956e-08,2.854399804409635e-08
BK68,Fort Greene,BK0203,Fort Greene,16447634.257782,,99.78648111025639,93.93414410356185
BK68,Fort Greene,BK0202,Downtown Brooklyn-DUMBO-Boerum Hill,30944.24908210274,,0.18773628341360704,0.13038582956120118
BK68,Fort Greene,BK0801,Prospect Heights,1807.8338410757865,,0.01096798327380355,0.01754537994081213
BK68,Fort Greene,BK0602,Park Slope,1091.8300040763343,,0.006624045280300781,0.004228916729260981
BK68,Fort Greene,BK0204,Clinton Hill,846.1876862755055,,0.0051337529913951865,0.005805692851236917
BK68,Fort Greene,BK0261,Brooklyn Navy Yard,503.85117789702707,,0.0030568247845013893,0.004986236021318313
BK69,Clinton Hill,BK0204,Clinton Hill,14560707.920939904,,70.93016254170529,99.90100217320614
BK69,Clinton Hill,BK0301,Bedford-Stuyvesant (West),5963617.254751897,,29.05080875963106,16.157540163717083
BK69,Clinton Hill,BK0203,Fort Greene,2920.001448241248,,0.014224320580451357,0.016676430939721727
BK69,Clinton Hill,BK0802,Crown Heights (North),911.2051364534544,,0.004438790255831753,0.0025694042315612606
BK69,Clinton Hill,BK0801,Prospect Heights,41.97955833887971,,0.00020449671214979847,0.0004074197993576865
BK69,Clinton Hill,BK0103,South Williamsburg,33.06915694446119,,0.00016109111520701285,0.0002174243560913121
BK72,Williamsburg,BK0103,South Williamsburg,11589472.927659785,,99.99551614605595,76.19890924241338
BK72,Williamsburg,BK0102,Williamsburg,236.95623587842755,,0.0020444899659017098,0.0008288111519016219
BK72,Williamsburg,BK0261,Brooklyn Navy Yard,222.39217063224743,,0.001918829271013604,0.0022008479898647944
BK72,Williamsburg,BK0104,East Williamsburg,46.93014533833638,,0.00040491954510859417,8.974682830364818e-05
BK72,Williamsburg,BK0204,Clinton Hill,13.218404176936822,,0.00011405015193964314,9.069145755663515e-05
BK72,Williamsburg,BK0301,Bedford-Stuyvesant (West),0.16788440868384483,,1.4485290404493252e-06,4.5485800987809504e-07
BK72,Williamsburg,BK0203,Fort Greene,0.01350014591759005,,1.1648105720620358e-07,7.710073267479293e-08
BK73,North Side-South Side,BK0102,Williamsburg,28580175.565406032,,99.0057150257639,99.96600487892572
BK73,North Side-South Side,BK0101,Greenpoint,100323.40612918325,,0.3475342737104275,0.2834392606071097
BK73,North Side-South Side,MN0601,Stuyvesant Town-Peter Cooper Village,70930.34124126133,,0.24571259667532208,1.247172610922383
BK73,North Side-South Side,MN0303,East Village,62660.59655812227,,0.21706504748301678,0.32917959099014915
BK73,North Side-South Side,MN0302,Lower East Side,50846.597434700845,,0.17613970649442412,0.3076369144250418
BK73,North Side-South Side,BK0104,East Williamsburg,1608.9796033258938,,0.005573729794787108,0.003076930939862284
BK73,North Side-South Side,BK0261,Brooklyn Navy Yard,389.86931043475033,,0.0013505616771968072,0.003858243236445462
BK73,North Side-South Side,BK0103,South Williamsburg,262.4196864877705,,0.0009090584009220171,0.0017253669773351743
BK75,Bedford,BK0301,Bedford-Stuyvesant (West),29009716.055627245,,88.90557987341899,78.59754110365452
BK75,Bedford,BK0103,South Williamsburg,3619477.5395897124,,11.092550815698823,23.79747916628003
BK75,Bedford,BK0302,Bedford-Stuyvesant (East),353.0393867986556,,0.0010819537613296398,0.000855549690379422
BK75,Bedford,BK0104,East Williamsburg,166.58664397219076,,0.0005105352342337563,0.00031857184388560335
BK75,Bedford,BK0204,Clinton Hill,90.3264377829081,,0.00027682188662553293,0.0006197295973687649
BK76,Greenpoint,BK0101,Greenpoint,35293078.713345274,,99.923219982888,99.7119667386292
BK76,Greenpoint,BK0104,East Williamsburg,12378.52277303688,,0.03504658418041741,0.023672058757871327
BK76,Greenpoint,MN0601,Stuyvesant Town-Peter Cooper Village,9912.90051296828,,0.02806581275243825,0.17429914756113798
BK76,Greenpoint,MN0603,Murray Hill-Kips Bay,4148.676550894724,,0.011745904147380325,0.02627685175835241
BK76,Greenpoint,BK0102,Williamsburg,678.7538991010483,,0.0019217160317745582,0.0023741042259815552
BK77,Bushwick North,BK0401,Bushwick (West),12130169.10947638,,48.66083640448279,52.43780235702451
